,"[1] INCR 8, LOAD=1.0",1,-0.0310480911,-0.0270126127,0.013688744
,"[1] INCR 8, LOAD=1.0",2,-0.158831432,0.2669698,-0.00709006656
,"[1] INCR 8, LOAD=1.0",3,0.237924889,-0.0524545684,-0.00801141839
,"[1] INCR 8, LOAD=1.0",4,0.142273754,-0.242023394,-0.00861000735
,"[1] INCR 8, LOAD=1.0",5,-0.182384059,0.310033381,-0.00484520197
,"[1] INCR 8, LOAD=1.0",6,-0.109842949,-0.160931766,0.0183361415
,"[1] INCR 8, LOAD=1.0",7,0.194224492,0.0559417941,-0.000500664639
,"[1] INCR 8, LOAD=1.0",8,0.190701485,0.0417151935,-0.00155312265
,"[1] INCR 8, LOAD=1.0",9,0.0457067937,0.386358023,0.0221020263
,"[1] INCR 8, LOAD=1.0",10,-0.0674075037,0.0543763749,-0.022168966
,"[1] INCR 8, LOAD=1.0",11,0.024339715,-0.150668785,0.000844281982
,"[1] INCR 8, LOAD=1.0",12,0.104104549,0.147690862,0.0192674585
,"[1] INCR 8, LOAD=1.0",13,-0.151052982,-0.0722384676,0.00339862448
,"[1] INCR 8, LOAD=1.0",14,-0.165998787,0.0272215623,-0.0116078341
,"[1] INCR 8, LOAD=1.0",15,0.0709666014,-0.0567206182,-0.0223714616
,"[1] INCR 8, LOAD=1.0",16,0.0551258028,0.150687277,0.0308171157
,"[1] INCR 8, LOAD=1.0",17,0.0578580573,0.12012963,0.0293036252
,"[1] INCR 8, LOAD=1.0",18,0.0170344207,-0.381793648,0.00831802841
,"[1] INCR 8, LOAD=1.0",19,0.0310392193,-0.115778059,-0.00222510146
,"[1] INCR 8, LOAD=1.0",20,0.172402948,-0.0115488963,0
,"[1] INCR 8, LOAD=1.0",21,-0.194878668,0.136215895,-0.0273018517
,"[1] INCR 8, LOAD=1.0",22,-0.0597536042,-0.168405622,0.0308967736
,"[1] INCR 8, LOAD=1.0",23,-0.179399669,0.0695452839,-0.0184421092
,"[1] INCR 8, LOAD=1.0",24,-0.00453867484,0.113331512,0.0030687442
,"[1] INCR 8, LOAD=1.0",25,-0.237553194,0.0719128773,-0.0122160148
,"[1] INCR 8, LOAD=1.0",26,0.0242910124,0.0203317348,0.0114301275
,"[1] INCR 8, LOAD=1.0",27,-0.0244742017,-0.0230405685,0.0128061259
,"[1] INCR 8, LOAD=1.0",28,0.00118704,-0.0720279142,0.0025115551
,"[1] INCR 8, LOAD=1.0",29,0,0,0
,"[1] INCR 8, LOAD=1.0",30,0,0,0
,"[1] INCR 8, LOAD=1.0",31,0.0665873587,0.248326987,0.030901704
,"[1] INCR 8, LOAD=1.0",32,-0.0150526538,0.380375117,0.00880654715
,"[1] INCR 8, LOAD=1.0",33,-0.0180962067,-0.294605017,0.0146194147
,"[1] INCR 8, LOAD=1.0",34,-0.0988848433,0.120239548,-0.0289753005
,"[1] INCR 8, LOAD=1.0",35,0.0822922364,-0.101091079,-0.0283587072
,"[1] INCR 8, LOAD=1.0",36,-0.0747661069,0.0959104821,-0.0274729971
,"[1] INCR 8, LOAD=1.0",37,0.266270161,-0.113021024,-0.0117499735
,"[1] INCR 8, LOAD=1.0",38,-0.0486227423,-0.0448064469,0.0164188165
,"[1] INCR 8, LOAD=1.0",39,-0.0741161034,-0.271970093,0.0286022332
,"[1] INCR 8, LOAD=1.0",40,0,0,0
,"[1] INCR 8, LOAD=1.0",41,0.0848983228,-0.081190452,-0.0267086066
,"[1] INCR 8, LOAD=1.0",42,-0.0522210188,-0.0230744556,0.00763249444
,"[1] INCR 8, LOAD=1.0",43,0.102947257,0.194935188,0.0211337171
,"[1] INCR 8, LOAD=1.0",44,-0.0574480183,-0.0462872088,0.0147214215
,"[1] INCR 8, LOAD=1.0",45,0.0495332219,0.0476619154,0.0174180269
,"[1] INCR 8, LOAD=1.0",46,-0.112337627,0.170793995,0
,"[1] INCR 8, LOAD=1.0",47,0.0180336442,0.0141135491,0.00847340468
,"[1] INCR 8, LOAD=1.0",48,-0.0198596008,-0.0154289063,0.00918486342
,"[1] INCR 8, LOAD=1.0",49,0,0,0
,"[1] INCR 8, LOAD=1.0",50,-0.00976443384,-0.311498731,0
,"[1] INCR 8, LOAD=1.0",51,0.118658483,0.21622999,0.0128016891
,"[1] INCR 8, LOAD=1.0",52,-0.241991773,0.0639011711,-0.00929346867
,"[1] INCR 8, LOAD=1.0",53,-0.0962930918,0.165417239,-0.0129909003
,"[1] INCR 8, LOAD=1.0",54,-0.217629924,0.160910517,0
,"[1] INCR 8, LOAD=1.0",55,-0.0150151635,-0.174591959,0.0100112418
,"[1] INCR 8, LOAD=1.0",56,0.201054245,-0.131721526,-0.0261717793
,"[1] INCR 8, LOAD=1.0",57,0.100873768,-0.165921986,-0.014489281
,"[1] INCR 8, LOAD=1.0",58,0.19014731,-0.0892699808,-0.0207421053
,"[1] INCR 8, LOAD=1.0",59,0.169976652,-0.118409261,-0.0264547057
,"[1] INCR 8, LOAD=1.0",60,0.275697768,-0.180352598,-0.0227156524
,"[1] INCR 8, LOAD=1.0",61,0.0358406752,-0.0353742875,-0.0194163173
,"[1] INCR 8, LOAD=1.0",62,-0.140891284,-0.113193698,0.00843465142
,"[1] INCR 8, LOAD=1.0",63,-0.15946278,0.122196496,-0.0278877672
,"[1] INCR 8, LOAD=1.0",64,-0.0846612155,0.011368704,-0.00738732377
,"[1] INCR 8, LOAD=1.0",65,0.177726269,0.00801454112,-0.00591632817
,"[1] INCR 8, LOAD=1.0",66,0.0277777612,0.185836852,0.0145401629
,"[1] INCR 8, LOAD=1.0",67,0.0506649837,-0.0550580546,-0.0240291525
,"[1] INCR 8, LOAD=1.0",68,0.0899725035,-0.364791274,0.000685237115
,"[1] INCR 8, LOAD=1.0",69,0.146039858,-0.213418812,-0.0143722752
,"[1] INCR 8, LOAD=1.0",70,-0.151461974,0.208333194,-0.0166939925
,"[1] INCR 8, LOAD=1.0",71,0.158429876,-0.26527983,-0.00732853217
,"[1] INCR 8, LOAD=1.0",72,0.244419575,-0.0896565095,-0.0137691861
,"[1] INCR 8, LOAD=1.0",73,0.136604697,0.0603427738,0.00364977657
,"[1] INCR 8, LOAD=1.0",74,0.221822947,-0.123853602,-0.0231696982
,"[1] INCR 8, LOAD=1.0",75,-0.0548610687,-0.0733248368,0.0228703544
,"[1] INCR 8, LOAD=1.0",76,0.051550407,0.0756972805,0.0242536776
,"[1] INCR 8, LOAD=1.0",77,0.209934831,-0.350384563,-0.00263218186
,"[1] INCR 8, LOAD=1.0",78,0,0,0
,"[1] INCR 8, LOAD=1.0",79,0.14408353,0.162225619,0.00711311167
,"[1] INCR 8, LOAD=1.0",80,0.162156895,-0.163265675,-0.0305549037
,"[1] INCR 8, LOAD=1.0",81,0.273012131,-0.151388183,-0.0181932785
,"[1] INCR 8, LOAD=1.0",82,-0.00209683157,0.0138009191,0.00109146023
,"[1] INCR 8, LOAD=1.0",83,0.227530435,-0.013929069,-0.0033759207
,"[1] INCR 8, LOAD=1.0",84,0.0281032342,0.0660995841,0.0241099726
,"[1] INCR 8, LOAD=1.0",85,0.0511486493,0.363815069,0.0249159951
,"[1] INCR 8, LOAD=1.0",86,0.0206150524,0.291686505,0.0154397096
,"[1] INCR 8, LOAD=1.0",87,0.0392079242,-0.10480006,0
,"[1] INCR 8, LOAD=1.0",88,0.109381616,-0.119947471,0
,"[1] INCR 8, LOAD=1.0",89,0.0282784272,0.139465943,0.0147364372
,"[1] INCR 8, LOAD=1.0",90,-0.0412386879,0.0598948374,-0.0227818489
,"[1] INCR 8, LOAD=1.0",91,-0.164947584,0.0518998578,-0.0158485491
,"[1] INCR 8, LOAD=1.0",92,-0.0307233874,0.185462505,0.0017015792
,"[1] INCR 8, LOAD=1.0",93,-0.0211303234,0.0261346176,-0.0164660141
,"[1] INCR 8, LOAD=1.0",94,0.0284122899,-0.0380329713,-0.0203024969
,"[1] INCR 8, LOAD=1.0",95,0.0133008435,-0.292364538,0.00840562023
,"[1] INCR 8, LOAD=1.0",96,-0.010569525,0.288457632,0.00907202903
,"[1] INCR 8, LOAD=1.0",97,0.156131446,-0.0238329824,-0.0111217266
,"[1] INCR 8, LOAD=1.0",98,-0.115925565,-0.101841077,0.0120858885
,"[1] INCR 8, LOAD=1.0",99,-0.0202757102,-0.249804676,0.0138192484
,"[1] INCR 8, LOAD=1.0",100,-0.000382815051,-0.0120048206,0.00205902639
,"[1] INCR 8, LOAD=1.0",101,-0.062140014,0.122703791,-0.0107039399
,"[1] INCR 8, LOAD=1.0",102,0.306637317,-0.220229432,-0.0203325003
,"[1] INCR 8, LOAD=1.0",103,-0.238717586,0.113618284,-0.0194803439
,"[1] INCR 8, LOAD=1.0",104,0.154900476,0.0899817795,0.00465708971
,"[1] INCR 8, LOAD=1.0",105,0.0517430007,-0.00382885267,-0.00379095855
,"[1] INCR 8, LOAD=1.0",106,0.250085354,-0.206945598,-0.0282249376
,"[1] INCR 8, LOAD=1.0",107,0.244834736,-0.169027895,-0.0262373798
,"[1] INCR 8, LOAD=1.0",108,0.0475495011,-0.0128419856,-0.00789398979
,"[1] INCR 8, LOAD=1.0",109,-0.0503597185,0.0123397876,-0.0076224599
,"[1] INCR 8, LOAD=1.0",110,-0.0460902415,-0.0663310364,0.0234071314
,"[1] INCR 8, LOAD=1.0",111,0,0,0
,"[1] INCR 8, LOAD=1.0",112,0.0222187098,-0.388799489,0
,"[1] INCR 8, LOAD=1.0",113,0.159185022,-0.250672519,-0.00960131269
,"[1] INCR 8, LOAD=1.0",114,0.131164804,-0.231251642,-0.00846964866
,"[1] INCR 8, LOAD=1.0",115,0.0651470795,0.30037868,0.0289713014
,"[1] INCR 8, LOAD=1.0",116,-0.0548550934,0.0476456508,-0.0216203481
,"[1] INCR 8, LOAD=1.0",117,-0.0842222497,-0.287652731,0.0218456555
,"[1] INCR 8, LOAD=1.0",118,-0.17296119,0.0242803227,0
,"[1] INCR 8, LOAD=1.0",119,0,0,0
,"[1] INCR 8, LOAD=1.0",120,0,0,0
,"[1] INCR 8, LOAD=1.0",121,-0.168758094,0.00596105773,-0.00808756519
,"[1] INCR 8, LOAD=1.0",122,0.0391382389,0.0919024721,0.0276803374
,"[1] INCR 8, LOAD=1.0",123,-0.0385841914,-0.0940577984,0.027311977
,"[1] INCR 8, LOAD=1.0",124,0.116972268,0.193741292,0.0161603577
,"[1] INCR 8, LOAD=1.0",125,0.0324717611,-0.0135199502,-0.00895927846
,"[1] INCR 8, LOAD=1.0",126,0,0,0
,"[1] INCR 8, LOAD=1.0",127,0.066887334,-0.122399747,-0.0130155906
,"[1] INCR 8, LOAD=1.0",128,0.073291935,0.187448785,0
,"[1] INCR 8, LOAD=1.0",129,0.109525569,0.197051361,0.0188005082
,"[1] INCR 8, LOAD=1.0",130,-0.209232748,0.0909083039,-0.0196063314
,"[1] INCR 8, LOAD=1.0",131,0.0403260477,0.038216304,0.0163198989
,"[1] INCR 8, LOAD=1.0",132,0.00946171861,0.0078980634,0.0044184383
,"[1] INCR 8, LOAD=1.0",133,-0.00789496955,-0.00697845267,0.00365473819
,"[1] INCR 8, LOAD=1.0",134,-0.00331731606,0.0754453689,0.00224701292
,"[1] INCR 8, LOAD=1.0",135,-0.253857553,0.0691005066,-0.00567692239
,"[1] INCR 8, LOAD=1.0",136,0.0898768157,-0.323952824,0.00117798103
,"[1] INCR 8, LOAD=1.0",137,-0.0682208836,0.351107925,0.00284763984
,"[1] INCR 8, LOAD=1.0",138,-0.268916607,0.135007769,-0.0162675641
,"[1] INCR 8, LOAD=1.0",139,-0.234691456,0.138577402,-0.0238506906
,"[1] INCR 8, LOAD=1.0",140,-0.0563340411,0.0315877683,-0.0154923014
,"[1] INCR 8, LOAD=1.0",141,0.0509911925,-0.0423048437,-0.0202082414
,"[1] INCR 8, LOAD=1.0",142,-0.0689786822,-0.0209576953,0.00419454696
,"[1] INCR 8, LOAD=1.0",143,0.0611197799,0.017528208,0.00422096532
,"[1] INCR 8, LOAD=1.0",144,0.0467803441,-0.115083762,-0.00653687026
,"[1] INCR 8, LOAD=1.0",145,0.0111074364,0.124183409,0.00776285538
,"[1] INCR 8, LOAD=1.0",146,0.223337755,-0.309496701,0
,"[1] INCR 8, LOAD=1.0",147,0,0,0
,"[1] INCR 8, LOAD=1.0",148,-0.0103864493,0.23977077,0
,"[1] INCR 8, LOAD=1.0",149,0.084982574,0.242458597,0.0265547261
,"[1] INCR 8, LOAD=1.0",150,0.140529484,0.183400944,0.00461773295
,"[1] INCR 8, LOAD=1.0",151,-0.306367606,0.209326774,-0.0190967806
,"[1] INCR 8, LOAD=1.0",152,-0.0138687762,-0.0314274207,0.0169157404
