% Model:              block.mph
% Version:            COMSOL 6.3.0.335
% Date:               Apr 23 2025, 14:04
% Dimension:          3
% Nodes:              1222
% Expressions:        3
% Description:        , , 
% Length unit:        m
% X                       Y                        Z                        x+u (m)                  y+v (m)                  z+w (m)
-0.5                      0.12334026554063306      0.058654779297131254     -0.5103830163129738      0.11821606005033018      0.05380101011813199
-0.5                      0.16666666666666663      0                        -0.5                     0.16666666666666663      0
-0.5                      0.08333333333333331      0                        -0.5                     0.08333333333333331      0
-0.5                      -0.033687816529225784    0.06661959115573879      -0.49702208460060865     -0.041615754319306135    0.06824330786222145
-0.5                      0                        0                        -0.5                     0                        0
-0.5                      -0.08333333333333331     0                        -0.5                     -0.08333333333333331     0
-0.5                      0.04507389949456296      0.06573682950521431      -0.5040611397950848      0.0370477413830047       0.06356595507823785
-0.5                      0.19193879173387263      0.052290372929467255     -0.5136563982348065      0.19123771280832216      0.04445879402238021
-0.5                      0.25                     0                        -0.5                     0.25                     0
-0.5                      0.25                     0.08333333333333336      -0.5207894980553998      0.25421186187163863      0.06705565918308275
-0.5                      0.08533935595416114      0.1270691817354711       -0.5098710255849125      0.07856236058877174      0.1187400858610677
-0.49999999999999994      0.17452574373538438      0.12441268879082246      -0.519363239892797       0.1730756045645285       0.10703257644679501
-0.5                      0.25                     0.1666666666666667       -0.5320922528823576      0.25644927823982716      0.13542148124369136
-0.5                      -0.19804351781487872     0.055796016995343756     -0.48575707418369596     -0.19869438505323417     0.06521105534650233
-0.5                      -0.16666666666666669     0                        -0.5                     -0.16666666666666666     0
-0.5                      -0.25                    0                        -0.5                     -0.25                    0
-0.5                      -0.25                    0.08333333333333336      -0.4779374800205584      -0.24565967685405346     0.09992821833302457
-0.5                      -0.11956155883306634     0.07440367369011547      -0.4889574379969029      -0.1256098907429636      0.08158531425357278
-0.5                      -0.18975229969110305     0.12557696847349875      -0.4786153619948797      -0.19028037341046888     0.14497242467284743
-0.5                      -0.25                    0.1666666666666667       -0.4681243276603358      -0.24341147665992155     0.19783856972571623
-0.5                      -0.18111084114483497     0.20553737138791117      -0.4749483857949562      -0.17606148162357224     0.23412468295014513
-0.5                      -0.25                    0.25000000000000006      -0.4630542425495136      -0.23341188144146255     0.29623539009352906
-0.49999999999999994      -0.11612917918410198     0.16533049237414554      -0.4848490205457198      -0.11896739614226993     0.18023619121558795
-0.5                      -0.05757098090238943     0.12767843802140566      -0.4929363154658401      -0.06501643304079233     0.13333111773318698
-0.5                      0.00886882303327903      0.13286063698239103      -0.5010375927572702      7.402242614136384E-4     0.1319378474206707
