% Model:              Untitled.mph
% Version:            COMSOL 6.3.0.335
% Date:               Apr 23 2025, 12:08
% Dimension:          3
% Nodes:              1220
% Expressions:        3
% Description:        , , 
% Length unit:        m
% X                       Y                        Z                        x+u (m)                  y+v (m)                  z+w (m)
-0.5                      -0.19804351781487872     0.055796016995343756     -0.28658931037446556     -0.20898250163932947     0.19556752243333062
-0.5                      -0.16666666666666669     0                        -0.5                     -0.16666666666666666     0
-0.5                      -0.25                    0                        -0.5                     -0.25                    0
-0.5                      -0.25                    0.08333333333333336      -0.16899467435656035     -0.1848500026251132      0.332481537677865
-0.5                      0.12334026554063306      0.058654779297131254     -0.6510264433984951      0.04713365498463879      -0.015884737141554903
-0.5                      0.16666666666666663      0                        -0.5                     0.16666666666666663      0
-0.5                      0.08333333333333331      0                        -0.5                     0.08333333333333331      0
-0.5                      -0.08333333333333331     0                        -0.5                     -0.08333333333333331     0
-0.5                      -0.11956155883306634     0.07440367369011547      -0.33419097034872636     -0.2112597524139099      0.18328270471693445
-0.5                      -0.18975229969110305     0.12557696847349875      -0.17630109108191874     -0.19882601800976607     0.41633990471033794
-0.5                      -0.033687816529225784    0.06661959115573879      -0.4550834593450939      -0.1586601169511764      0.0886974032138481
-0.5                      0                        0                        -0.5                     0                        0
-0.5                      -0.25                    0.1666666666666667       -0.0179354112079137      -0.15511295184370344     0.6310959796915573
-0.5                      0.19193879173387263      0.052290372929467255     -0.7039121801565826      0.18229009317963019      -0.0638203862185369
-0.5                      0.25                     0                        -0.5                     0.25                     0
-0.5                      0.25                     0.08333333333333336      -0.8104053789283071      0.3136504655468182       -0.1601091927798357
-0.49999999999999994      0.17452574373538438      0.12441268879082246      -0.7894696309836434      0.15252148239585764      -0.1359269065719342
-0.5                      0.25                     0.1666666666666667       -0.9806986618347334      0.34603311705407797      -0.30110682420660156
-0.5                      0.04507389949456296      0.06573682950521431      -0.5610630313671009      -0.07316475697726287     0.03385599220437807
-0.5                      0.08533935595416114      0.1270691817354711       -0.6486804131960532      -0.01665920194936031     0.003877236066699513
-0.5                      -0.05757098090238943     0.12767843802140566      -0.3949980883868094      -0.17044273348023609     0.21131180911015476
-0.5                      0.00886882303327903      0.13286063698239103      -0.5157685214566375      -0.11238819185874309     0.11956989566343941
-0.49999999999999994      -0.11612917918410198     0.16533049237414554      -0.272782599914621       -0.16094983486178685     0.3878710748081231
-0.5                      -0.18111084114483497     0.20553737138791117      -0.12315430467120092     -0.10721960150890696     0.6312430633788071
-0.5                      -0.25                    0.25000000000000006      0.053465128503484505     -0.003089404517097688    0.9423110117379739
-0.5                      0.11680420063876108      0.18686714592167664      -0.735913094026835       0.10375044319659028      -0.06074144997149716
-0.5                      0.25                     0.25000000000000006      -1.052279109479338       0.49734402210057865      -0.4412324228538162
-0.5                      0.17789897447325081      0.21249443370350707      -0.8720018598709046      0.2618357505636788       -0.2174440419464001
-0.5                      0.05311696389661735      0.19888539860225318      -0.60970110511786        0.025626183800312705     0.08034623041684581
-0.5                      -0.037132723743444895    0.2067129228287521       -0.4207768078451445      -0.05497597859421839     0.2930102496404136
-0.5                      -0.11127175725402641     0.24994004180098717      -0.2530084276058476      6.879391864681589E-4     0.5617528641172344
-0.49999999999999994      -0.17961075371347637     0.2885418249120336       -0.09058461350958841     0.09466147021142345      0.8649370846936121
-0.5                      0.1102783860556873       0.251106837603558        -0.743167978058453       0.2251091816916697       -0.058626977028897465
-0.5                      0.17762583355436273      0.29092707634925374      -0.9040304673208047      0.45779923367854375      -0.2826013232960567
-0.5                      0.25                     0.3333333333333334       -1.0846048926826983      0.7559726917452331       -0.5868772195688158
-0.5                      -0.25                    0.3333333333333334       0.08519090578091593      0.25652741636463355      1.2542718059529732
-0.5                      -0.10769619256333965     0.33858063056825527      -0.2470249405170839      0.28421837375996045      0.7381519659187036
-0.5                      -0.038173893224196544    0.3032766143970448       -0.41144081707861785     0.19988449979002995      0.43076161216161646
-0.49999999999999994      0.033156032894851195     0.2733623225359332       -0.5746157295972595      0.17684517337696         0.17309380839447586
-0.5                      0.10085002673908876      0.3242481882795334       -0.7337292848874019      0.43617411496764064      -0.03468874402456096
-0.5                      0.03306901429721976      0.35951355199657076      -0.5777037582868955      0.4807664060479638       0.2303395927238969
-0.5                      -0.03850104312508469     0.3937632932563002       -0.40803941276082595     0.5586711028556252       0.5574209620759204
-0.5                      -0.1762503252154592      0.37480348042454614      -0.08337096077169692     0.4139097547293859       1.0980823873651353
-0.5                      0.1775966678044385       0.3750000000000002       -0.918403898107586       0.7693330440497442       -0.35393899274254975
-0.5                      0.25                     0.41666666666666674      -1.0935214407019016      1.1115865267420484       -0.7295011253870233
-0.5                      -0.25                    0.41666666666666674      0.0941778046600652       0.6120679260956504       1.5637966734105069
-0.5                      -0.17623525668995887     0.46102562594159147      -0.08276671736076707     0.8319903457308805       1.340372894328194
-0.5                      -0.25                    0.5000000000000001       0.08827855843458754      1.0562529860832692       1.8659720618948612
-0.5000000000000001       -0.10635892927348542     0.42673924548738873      -0.24720395248752847     0.6741685713654194       0.9165108911485308
-0.5                      0.1775966678044385       0.4583333333333335       -0.9193066210700694      1.1723700148425262       -0.4219837043614931
-0.5                      -0.25                    0.5833333333333335       0.07276409036625453      1.582072035683115        2.160065489761848
-0.5                      -0.17636566596051276     0.5439320731052355       -0.09008075423067896     1.320413846493999        1.5702434282821975
-0.5                      -0.1064463876617158      0.5095459818790911       -0.24976409541787634     1.1289159504204562       1.0874734670583042
-0.5                      0.10516188651616018      0.4109719857567985       -0.7485622580812858      0.8076359070014284       -0.056016004918890416
-0.5                      -0.036138415057592854    0.47746264128504734      -0.4140580019674754      0.9879914526944228       0.6619372902276693
-0.49999999999999994      0.03443661712071928      0.44372536354846515      -0.5811624381962924      0.8753852464041406       0.28046532801969576
-0.5                      0.10518557709687718      0.4918801722394196       -0.7469965427781723      1.2357203784669355       -0.06031224067517982
-0.5                      0.25                     0.5000000000000001       -1.0867577048268442      1.5563978129376361       -0.8653119079186254
-0.5                      -0.03590024690339028     0.5606624230777318       -0.4163263441037806      1.4972891643733826       0.7727140438427612
-0.5                      0.17759666780443845      0.5416666666666669       -0.911623215283983       1.661144110397432        -0.4869216776793151
-0.5                      0.25                     0.5833333333333335       -1.071165368087757       2.0821806969564367       -0.992596050527851
-0.5                      -0.17691967740957942     0.6272028396633393       -0.10233546916873004     1.8894527478542427       1.7986810598922334
-0.5                      -0.25                    0.6666666666666667       0.05080943473546029      2.183526604737645        2.4440926837255255
-0.5                      -0.10657898057660001     0.592911214175743        -0.2564468250891048      1.668993480908555        1.257756614527871
-0.5                      0.03356963608812162      0.5264868128436133       -0.5778381423680221      1.347560699536441        0.3398971803380631
-0.49999999999999994      0.03347922260428255      0.6092354406188324       -0.575038047139079       1.89976920674325         0.3969398161740343
-0.5                      0.10510116989496258      0.5751548016104506       -0.7408527204391201      1.7584608909706325       -0.06177767428882164
-0.5                      -0.03587436774862901     0.6437195643449041       -0.41936776915540985     2.08302079324827         0.8836370065135403
-0.5                      -0.10657399127271536     0.6763469192971825       -0.2659941966189692      2.2850875066946474       1.423898616584306
-0.5                      0.1775966678044385       0.6250000000000002       -0.8983600918033917      2.2286472721738075       -0.546685940450037
-0.5                      0.25                     0.6666666666666667       -1.0493769787429204      2.6831811521247215       -1.1100104711952314
