% Model:              block.mph
% Version:            COMSOL 6.3.0.335
% Date:               Apr 23 2025, 14:06
% Dimension:          3
% Nodes:              1222
% Expressions:        3
% Description:        , , 
% Length unit:        m
% X                       Y                        Z                        x+u (m)                  y+v (m)                  z+w (m)
-0.5                      0.12334026554063306      0.058654779297131254     -0.5104615372943813      0.11453547669478502      0.05382927759122506
-0.5                      0.16666666666666663      0                        -0.5                     0.16666666666666663      0
-0.5                      0.08333333333333331      0                        -0.5                     0.08333333333333331      0
-0.5                      -0.033687816529225784    0.06661959115573879      -0.49693668173948485     -0.04604573620832501     0.06830833649499414
-0.5                      0                        0                        -0.5                     0                        0
-0.5                      -0.08333333333333331     0                        -0.5                     -0.08333333333333331     0
-0.5                      0.04507389949456296      0.06573682950521431      -0.5041766723514626      0.03268740852736964      0.06353302610641319
-0.5                      0.19193879173387263      0.052290372929467255     -0.5132268662826677      0.188148142599214        0.044940666328419185
-0.5                      0.25                     0                        -0.5                     0.25                     0
-0.5                      0.25                     0.08333333333333336      -0.5210421187317157      0.24805131429594662      0.07056092179977393
-0.5                      0.08533935595416114      0.1270691817354711       -0.5108830603300553      0.06925771163077972      0.11869641334774488
-0.49999999999999994      0.17452574373538438      0.12441268879082246      -0.5212013095844333      0.1637875753125049       0.10791851419496391
-0.5                      0.25                     0.1666666666666667       -0.5368870628475905      0.24218253994015157      0.14144403313390944
-0.5                      -0.19804351781487872     0.055796016995343756     -0.4860946157737035      -0.20208492894065086     0.06476247911373281
-0.5                      -0.16666666666666669     0                        -0.5                     -0.16666666666666666     0
-0.5                      -0.25                    0                        -0.5                     -0.25                    0
-0.5                      -0.25                    0.08333333333333336      -0.4776952835508239      -0.2519900441670723      0.09629909856099673
-0.5                      -0.11956155883306634     0.07440367369011547      -0.48869118506317955     -0.13045455052079516     0.08167447376997237
-0.5                      -0.18975229969110305     0.12557696847349875      -0.4766143009129074      -0.19967204952125625     0.1435159571897365
-0.5                      -0.25                    0.1666666666666667       -0.46341407081737085     -0.2575871571326757      0.19189781324325986
-0.5                      -0.18111084114483497     0.20553737138791117      -0.4697830452280683      -0.1934937731465398      0.23178556079178206
-0.5                      -0.25                    0.25000000000000006      -0.45325959571501434     -0.256250377824476       0.28817235426847465
-0.49999999999999994      -0.11612917918410198     0.16533049237414554      -0.4825415298413768      -0.1318895107678387      0.17988804919575127
-0.5                      -0.05757098090238943     0.12767843802140566      -0.4922345452565059      -0.07436811840903278     0.13340834099244905
-0.5                      0.00886882303327903      0.13286063698239103      -0.5011557164957529      -0.009065960839973712    0.13191590844808962
-0.5                      0.05311696389661735      0.19888539860225318      -0.5087492338215488      0.03507436328424345      0.19109075881840895
-0.5                      0.25                     0.25000000000000006      -0.5466793214159616      0.24365320418621003      0.2119346829993888
-0.5                      0.17789897447325081      0.21249443370350707      -0.5301710869162192      0.1654269656798687       0.18620148885282226
-0.5                      0.11680420063876108      0.18686714592167664      -0.518626020948157       0.1007959879438887       0.1708820076882135
-0.5                      0.1102783860556873       0.251106837603558        -0.5205905421486113      0.0960995977320399       0.23144891430990164
-0.5                      -0.037132723743444895    0.2067129228287521       -0.4936278391130368      -0.05529633569549757     0.21240894978289246
-0.5                      -0.11127175725402641     0.24994004180098717      -0.4791999476743402      -0.12547595560237126     0.2697668615614491
-0.49999999999999994      -0.17961075371347637     0.2885418249120336       -0.4639459235646601      -0.18762639199586628     0.3233876506916649
-0.5                      -0.25                    0.3333333333333334       -0.44596180506531874     -0.24824582325421907     0.38503857983114115
-0.5                      0.17762583355436273      0.29092707634925374      -0.5357988700470195      0.1696790579727068       0.2562056952758119
-0.5                      0.25                     0.3333333333333334       -0.5539460122068073      0.25174942360162156      0.28164499943370536
-0.49999999999999994      0.033156032894851195     0.2733623225359332       -0.5064732010026446      0.018674066178422346     0.26689126207714026
-0.5                      -0.038173893224196544    0.3032766143970448       -0.49209412013656945     -0.04969658580041337     0.3113687525809717
-0.5                      -0.25                    0.41666666666666674      -0.44029935540017257     -0.23403253466017784     0.482104368629595
-0.5                      -0.1762503252154592      0.37480348042454614      -0.4598203655013546      -0.17311315110313974     0.4184508148105421
-0.5                      -0.10769619256333965     0.33858063056825527      -0.4765232640168801      -0.11313837823633975     0.3635241421428462
-0.5                      0.10085002673908876      0.3242481882795334       -0.5214708613373965      0.09322746388664131      0.30178040554569635
-0.5                      0.03306901429721976      0.35951355199657076      -0.5073335288221079      0.0290042760521512       0.3513811192988961
-0.5                      -0.03850104312508469     0.3937632932563002       -0.4910113647070094      -0.03660942343737219     0.4040690250374908
-0.5                      -0.17623525668995887     0.46102562594159147      -0.45600666907244064     -0.15541894597170883     0.5141775094223119
-0.5                      -0.25                    0.5000000000000001       -0.43544848448021206     -0.21435096806865686     0.5789353967045092
-0.5                      0.1775966678044385       0.3750000000000002       -0.5403755198968115      0.1808383401622866       0.3311207458923757
-0.5                      0.25                     0.41666666666666674      -0.5596651107393541      0.2659419491747413       0.35132789505126283
-0.5000000000000001       -0.10635892927348542     0.42673924548738873      -0.4742630557777567      -0.0963825562494996      0.457071320938263
-0.5                      0.10516188651616018      0.4109719857567985       -0.5249031213192471      0.11185155350599597      0.38206595081667577
-0.49999999999999994      0.03443661712071928      0.44372536354846515      -0.5084258046140174      0.04659990817348661      0.43346041944516106
-0.5                      -0.036138415057592854    0.47746264128504734      -0.4908123745565746      -0.015857660159001138    0.488984985540224
-0.5                      0.1775966678044385       0.4583333333333335       -0.5441303366333613      0.19784948431230062      0.405260371131228
-0.5                      0.25                     0.5000000000000001       -0.5644021390845916      0.28568517720639713      0.4211125355082527
-0.5                      -0.1064463876617158      0.5095459818790911       -0.47225207472949077     -0.07612198802455118     0.5453310932850531
-0.5                      -0.17636566596051276     0.5439320731052355       -0.45283535421653515     -0.133080547178362       0.6061727005680798
-0.5                      -0.25                    0.5833333333333335       -0.4313125302680378      -0.18941529595384057     0.6755567594217454
-0.5                      0.10518557709687718      0.4918801722394196       -0.5269385848865183      0.13069866751538964      0.4577876159513967
-0.5                      0.17759666780443845      0.5416666666666669       -0.5473139345440466      0.22031665283009835      0.47931278017133366
-0.5                      0.25                     0.5833333333333335       -0.5686108413450942      0.31055937760901453      0.4912020006165037
-0.5                      -0.03590024690339028     0.5606624230777318       -0.4902391530437749      0.008033515778992022     0.5739197538287913
