,"[1] INCR 8, LOAD=1.0",1,0.0071436963,0.0147400768,-0.088549614
,"[1] INCR 8, LOAD=1.0",2,-0.0156722702,0.00387148466,-0.0380366854
,"[1] INCR 8, LOAD=1.0",3,0.00991398841,-0.0103396038,-0.0116300518
,"[1] INCR 8, LOAD=1.0",4,-0.00476568891,0.0153487241,-0.0308065787
,"[1] INCR 8, LOAD=1.0",5,0.00700374134,0.0144907916,-0.0311855916
,"[1] INCR 8, LOAD=1.0",6,-0.0123673584,-0.0108489767,-0.0952424332
,"[1] INCR 8, LOAD=1.0",7,-0.0136340279,0.00854735356,-0.051054135
,"[1] INCR 8, LOAD=1.0",8,0.00415470125,0.0158732515,-0.0964094102
,"[1] INCR 8, LOAD=1.0",9,0.0155368475,0.00414885767,-0.079262428
,"[1] INCR 8, LOAD=1.0",10,0.0107544689,-0.00635100342,-0.0080907708
,"[1] INCR 8, LOAD=1.0",11,0,0,0
,"[1] INCR 8, LOAD=1.0",12,-0.00345660676,0.0136065716,-0.0111620286
,"[1] INCR 8, LOAD=1.0",13,-0.000717222691,-0.0163763519,-0.0862618536
,"[1] INCR 8, LOAD=1.0",14,0.0154041518,0.00402825186,-0.100956418
,"[1] INCR 8, LOAD=1.0",15,0,0,0
,"[1] INCR 8, LOAD=1.0",16,0.00614113733,-0.0149656031,-0.0227528401
,"[1] INCR 8, LOAD=1.0",17,-0.00849053264,0.0140145579,-0.0972949937
,"[1] INCR 8, LOAD=1.0",18,-0.0141754793,-0.00777718797,-0.0243315231
,"[1] INCR 8, LOAD=1.0",19,-0.0100680077,-0.0128887147,-0.0967276692
,"[1] INCR 8, LOAD=1.0",20,-0.015097023,0.00591032207,-0.0335936174
,"[1] INCR 8, LOAD=1.0",21,0.00483728712,-0.0152559374,-0.056712497
,"[1] INCR 8, LOAD=1.0",22,0.00891702063,-0.0133736329,-0.0768701956
,"[1] INCR 8, LOAD=1.0",23,-0.0101063671,0.0125518572,-0.0354784429
,"[1] INCR 8, LOAD=1.0",24,-0.00922127441,-0.00384755596,-0.108301073
,"[1] INCR 8, LOAD=1.0",25,0.0154276313,0.00550982589,-0.0928146541
,"[1] INCR 8, LOAD=1.0",26,-0.0115905972,-0.00920394901,-0.104929343
,"[1] INCR 8, LOAD=1.0",27,0.0151036019,-0.00559803843,-0.0716215074
,"[1] INCR 8, LOAD=1.0",28,0.00373589317,-0.0157880243,-0.0973313004
,"[1] INCR 8, LOAD=1.0",29,0.0043791756,0.015424286,-0.0300102588
,"[1] INCR 8, LOAD=1.0",30,0,0,-0.121290088
,"[1] INCR 8, LOAD=1.0",31,0.0114319427,0.0112859579,-0.0323518403
,"[1] INCR 8, LOAD=1.0",32,0,0,0
,"[1] INCR 8, LOAD=1.0",33,0,0,0
,"[1] INCR 8, LOAD=1.0",34,-0.00144114974,-0.0160606392,-0.0719676614
,"[1] INCR 8, LOAD=1.0",35,0.0030550065,0.0156550836,-0.0618637502
,"[1] INCR 8, LOAD=1.0",36,-0.0139054554,0.00479440624,-0.10500326
,"[1] INCR 8, LOAD=1.0",37,0,0,0
,"[1] INCR 8, LOAD=1.0",38,0.00235818513,-0.0159366839,-0.0288054422
,"[1] INCR 8, LOAD=1.0",39,0.009356183,-0.0132303918,-0.0977234542
,"[1] INCR 8, LOAD=1.0",40,0,0,0
,"[1] INCR 8, LOAD=1.0",41,0.00918813143,0.0104680853,-0.10582912
,"[1] INCR 8, LOAD=1.0",42,0.00817300845,0.0089773275,-0.00798507407
,"[1] INCR 8, LOAD=1.0",43,0.0159755554,0.000962855411,-0.0695839897
,"[1] INCR 8, LOAD=1.0",44,-0.0157755911,0.00350449211,-0.0634098873
,"[1] INCR 8, LOAD=1.0",45,0,0,-0.118193686
,"[1] INCR 8, LOAD=1.0",46,0.0119365882,-0.00138255849,-0.00796428695
,"[1] INCR 8, LOAD=1.0",47,0,0,-0.121218413
,"[1] INCR 8, LOAD=1.0",48,-0.0159889068,0.00212770049,-0.0269232932
,"[1] INCR 8, LOAD=1.0",49,0,0,-0.121411629
,"[1] INCR 8, LOAD=1.0",50,-0.00897914078,0.0132931918,-0.0452571549
,"[1] INCR 8, LOAD=1.0",51,-0.0101529686,0.0124385813,-0.0705634132
,"[1] INCR 8, LOAD=1.0",52,-0.01592662,-0.00277386908,-0.0358085409
,"[1] INCR 8, LOAD=1.0",53,0.00172055908,-0.016091181,-0.0811007172
,"[1] INCR 8, LOAD=1.0",54,-0.000904695189,0.0159814805,-0.0559438206
,"[1] INCR 8, LOAD=1.0",55,0,0,0
,"[1] INCR 8, LOAD=1.0",56,-0.00134150009,-0.0159867536,-0.0624661483
,"[1] INCR 8, LOAD=1.0",57,-0.000345675187,-0.015921494,-0.0521067157
,"[1] INCR 8, LOAD=1.0",58,0.00923624821,-0.0126599474,-0.0179658402
,"[1] INCR 8, LOAD=1.0",59,0,0,-0.116451778
,"[1] INCR 8, LOAD=1.0",60,0,0,0
,"[1] INCR 8, LOAD=1.0",61,0,0,0
,"[1] INCR 8, LOAD=1.0",62,0,0,-0.121808171
,"[1] INCR 8, LOAD=1.0",63,0.0153353559,0.00212845067,-0.0167604759
,"[1] INCR 8, LOAD=1.0",64,-0.00861891825,-0.0124831162,-0.103829093
,"[1] INCR 8, LOAD=1.0",65,-0.0121746315,0.0106183616,-0.0754959285
,"[1] INCR 8, LOAD=1.0",66,-0.0110629303,-0.0117519218,-0.0751889944
,"[1] INCR 8, LOAD=1.0",67,-0.00615515932,0.0131904222,-0.0122546935
,"[1] INCR 8, LOAD=1.0",68,0,0,-0.121243313
,"[1] INCR 8, LOAD=1.0",69,0.014754965,-0.00693015428,-0.0883302093
,"[1] INCR 8, LOAD=1.0",70,0,0,0
,"[1] INCR 8, LOAD=1.0",71,-0.0147705004,0.00643311255,-0.100263499
,"[1] INCR 8, LOAD=1.0",72,-0.0150383748,0.00688685058,-0.0940920115
,"[1] INCR 8, LOAD=1.0",73,-0.0143832574,0.00711979344,-0.0214560926
,"[1] INCR 8, LOAD=1.0",74,-0.0121376961,0.0104122106,-0.0214840788
,"[1] INCR 8, LOAD=1.0",75,-0.0131119089,0.00815555826,-0.0159916263
,"[1] INCR 8, LOAD=1.0",76,0.015500214,0.00411002291,-0.0686442703
,"[1] INCR 8, LOAD=1.0",77,0.00149314816,0.0139701897,-0.105821989
,"[1] INCR 8, LOAD=1.0",78,-0.00448441645,-0.0157329496,-0.0895698592
,"[1] INCR 8, LOAD=1.0",79,-0.00724203605,-0.0147377634,-0.093189925
,"[1] INCR 8, LOAD=1.0",80,0.00620752294,-0.0148207946,-0.0739501342
,"[1] INCR 8, LOAD=1.0",81,0,0,-0.117321499
,"[1] INCR 8, LOAD=1.0",82,-0.0155080715,0.00322164223,-0.101596393
,"[1] INCR 8, LOAD=1.0",83,0,0,0
