% Model:              cylinder.mph
% Version:            COMSOL 6.3.0.335
% Date:               Apr 23 2025, 11:24
% Dimension:          3
% Nodes:              1264
% Expressions:        3
% Description:        , , 
% Length unit:        m
% X                       Y                        Z                        x+u (m)                  y+v (m)                  z+w (m)
-0.321393712601196        -0.38302229895976014     0                        -0.321393712601196       -0.3830222989597602      0
-0.3535533905932809       -0.3535533905932665      0.07637075547791561      -0.3782753349095089      -0.37944601051374344     0.05731733295575286
-0.3830222989597601       -0.321393712601196       0                        -0.3830222989597601      -0.321393712601196       0
-0.4074852695619796       -0.2897511951485288      0.07241548992287883      -0.4356133919336767      -0.30996528964284126     0.05554762311500317
-0.4330128608870344       -0.24999972461269993     0                        -0.43301286088703445     -0.24999972461269993     0
-0.45038880134256565      -0.2171403408517332      0.06946668483866336      -0.4817430622829155      -0.23174706733288922     0.0530540127882384
-0.4698464397831369       -0.17100971616581065     0                        -0.46984643978313684     -0.17100971616581065     0
-0.13006182987812964      -0.4827876556093294      0.06187914442846676      -0.13838935989160486     -0.5136588523439545      0.04631670591233483
-0.1710097161658105       -0.469846439783137       0                        -0.1710097161658105      -0.469846439783137       0
-0.0868158021507391       -0.49240533759995303     0                        -0.0868158021507391      -0.49240533759995303     0
-0.05918846175811519      -0.4964843663144976      0.054758509659567745     -0.06283151106094254     -0.5264600364199346      0.041148223898151835
0                         -0.5                     0                        0                        -0.5                     0
-0.24999972461269973      -0.43301286088703445     0                        -0.24999972461269973     -0.43301286088703445     0
-0.2866514053582683       -0.4096717854650595      0.07638758179624472      -0.3065745795012586      -0.43868403424612973     0.05662396404492709
-0.21245288809096488      -0.4526187914148153      0.07378897469206737      -0.2279256577998374      -0.48471964217200886     0.056179014858752145
-0.32303536376950304      -0.38163877391363793     0.15504368673765256      -0.3551509787313439      -0.4195486148390266      0.12136963201509098
-0.07908121832470945      -0.4937065534386592      0.1322436923941197       -0.08609114100002004     -0.5392741063664098      0.10322548059617079
-0.17522246916715345      -0.4682916679794399      0.138162585811201        -0.19218325654631271     -0.512788784471882       0.10829360539765441
-0.4970756029579413       -0.05399856427720228     0.05861155686907105      -0.5265854050526988      -0.05729967300225709     0.04429637691366171
-0.5                      0                        0                        -0.5                     0                        0
-0.492405337599953        -0.08681580215073931     0                        -0.4924053375999529      -0.08681580215073931     0
-0.5                      0                        0.08695652173913046      -0.5375672374328322      -1.4074121016010807E-4   0.06619583549674324
-0.48160450327403614      -0.1343767183189445      0.07872435030452607      -0.516584041189171       -0.14357248199142778     0.05974051856771957
-0.49615394715897676      -0.061897178599410116    0.13005691245641537      -0.5415680405953927      -0.06749952760799348     0.10076417427020266
-0.3810037402361111       -0.3237841100580663      0.14726629292934024      -0.41796855233990865     -0.35546239717442596     0.11591669784434501
-0.42993510192057277      -0.25525635768095317     0.1373787749470068       -0.47063157042262455     -0.2793423016014032      0.10733085137397648
-0.4096965207094093       -0.28661605139734336     0.19966885002183798      -0.45402924741796236     -0.31745797279401017     0.15790649308717522
-0.48057930860578024      -0.13799829035169306     0.17496000875852236      -0.5304067038023703      -0.15194674105911832     0.1378879848856157
-0.46003805141679416      -0.1958698324108108      0.1320485988959721       -0.5027132049109769      -0.21401818585955318     0.1037135996961049
-0.3610104963654019       -0.3459355742244589      0.23309918148576236      -0.40193206739487325     -0.3851984579263647      0.18458233318773248
-0.13325880718152214      -0.48191502394982244     0.20127096105164677      -0.14770550112425865     -0.5341585009664683      0.15914121416818833
0                         -0.5                     0.08695652173913046      -1.6311455752719808E-5   -0.5379113845553292      0.06703004493986915
-0.2518846947542589       -0.4319190902802906      0.14843626406197719      -0.27605093482666804     -0.4746464651795521      0.11587982708662127
-0.21036443406970146      -0.45359321520337376     0.22928690007197028      -0.2341624124381014      -0.5050163589992306      0.18118422504577267
-0.292850914403263        -0.40526329951424517     0.23148968558889452      -0.32592809144379237     -0.4512088125491633      0.18334577593831877
-0.3296460243100733       -0.3759434780077486      0.31760382525363773      -0.36951995818648636     -0.4214204003218121      0.25143977358304476
-0.13575530156539528      -0.4812177242131555      0.2670677832044679       -0.15168126169662285     -0.5375610452089021      0.21160426309344302
-0.19236489347250166      -0.46151462355955        0.305017430259255        -0.21550227739686453     -0.5169319145678437      0.24153285672506977
-0.07138110133386355      -0.4948785086992206      0.22264561255639415      -0.07938657090069422     -0.5501365020742465      0.17597293675599748
0                         -0.5                     0.17391304347826092      1.957932926323245E-4     -0.5515068592738558      0.1369430689622432
-0.07586637425010088      -0.494210778168732       0.3035312237889047       -0.08498452538529061     -0.5534690294683594      0.24035579006672594
-0.5                      0                        0.17391304347826092      -0.5519477925639699      -1.9030174793649432E-4   0.1371031878074309
-0.4943538666962613       -0.07492832897145753     0.21726883150809467      -0.5494164720093736      -0.08319272184970827     0.17200774390060888
-0.4494868447583954       -0.21900131595299197     0.21772487907175211      -0.49940759728942197     -0.2432408058906153      0.17243292544430475
-0.41308315227643877      -0.28171316849831585     0.27022400109137523      -0.46146179069905796     -0.3147036619126981      0.21418500639996205
-0.47793707335134766      -0.14688823614009577     0.2625131499658224       -0.5337464106206516      -0.16393567297926112     0.20802488543241696
-0.49418419431827654      -0.07603934564418455     0.30434782608695654      -0.5535557716497403      -0.08514264722857334     0.24104453867247908
-0.4506502037848151       -0.21659730799043803     0.3065967547875          -0.504866971802198       -0.24257590483382716     0.24282112982566903
-0.3810649707680368       -0.3237120449621164      0.31349301525468554      -0.42700546853632393     -0.36278056306363365     0.24809487955779108
