GRID*,1,0,-1.96260244845E-1,2.500000000000E-1,3.203810831004E-1,0
GRID*,2,0,4.999999999999E-1,1.125150406077E-1,1.358048391798E+0,0
GRID*,3,0,-1.77315213260E-1,-2.49999999999E-1,1.841571606090E+0,0
GRID*,4,0,-5.00000000000E-1,-1.27175282672E-1,1.227114501259E+0,0
GRID*,5,0,4.999999999999E-1,8.279382742142E-2,1.583967734095E+0,0
GRID*,6,0,-1.90681473295E-1,2.500000000000E-1,1.386216832945E+0,0
GRID*,7,0,-3.32746118289E-2,-2.50000000000E-1,1.893882381590E+0,0
GRID*,8,0,-4.52328377243E-2,-2.50000000000E-1,1.781256150746E+0,0
GRID*,9,0,4.452748595834E-1,-2.49999999999E-1,1.701302788212E+0,0
GRID*,10,0,2.665129866204E-1,2.500000000000E-1,5.859307118573E-1,0
GRID*,11,0,-5.00000000000E-1,1.792659062708E-3,7.259864164438E-1,0
GRID*,12,0,1.939941410084E-1,-2.49999999999E-1,1.279940911730E+0,0
GRID*,13,0,-2.63370386941E-2,2.499999999999E-1,1.502449769726E+0,0
GRID*,14,0,1.263026921391E-1,2.499999999999E-1,1.353045069903E+0,0
GRID*,15,0,-2.65436251914E-1,-2.49999999999E-1,6.118948943386E-1,0
GRID*,16,0,4.298234585248E-1,-2.50000000000E-1,7.471334797067E-1,0
GRID*,17,0,3.547378267209E-1,-2.50000000000E-1,7.142698431280E-1,0
GRID*,18,0,-5.00000000000E-1,1.707524740897E-1,1.616392133632E+0,0
GRID*,19,0,-5.00000000000E-1,-6.37606749830E-2,5.853232785098E-1,0
GRID*,20,0,-9.41298858449E-2,-1.83711669844E-1,1.999999999999E+0,0
GRID*,21,0,3.228992812196E-1,2.500000000000E-1,1.318571087738E+0,0
GRID*,22,0,-4.20614113122E-1,2.500000000000E-1,8.350590192431E-1,0
GRID*,23,0,2.009847862222E-1,2.500000000000E-1,1.352627315731E+0,0
GRID*,24,0,5.000000000000E-1,-4.57241092491E-2,5.612891132533E-1,0
GRID*,25,0,2.034982988347E-1,2.500000000000E-1,1.757482553088E+0,0
GRID*,26,0,1.988945024598E-1,-2.50000000000E-1,2.455705064782E-1,0
GRID*,27,0,-2.18750977119E-1,2.500000000000E-1,2.532975684170E-1,0
GRID*,28,0,-5.00000000000E-1,4.151397538943E-2,3.843999687677E-1,0
GRID*,29,0,-2.01045129682E-1,1.177533295491E-1,0.0,0
GRID*,30,0,-2.91490658808E-1,1.216228900336E-1,0.0,0
GRID*,31,0,4.192780367929E-1,-2.49999999999E-1,1.175204834496E+0,0
GRID*,32,0,5.000000000000E-1,-1.73024457154E-1,1.606930956980E+0,0
GRID*,33,0,-5.00000000000E-1,1.821433219652E-1,1.243025407989E+0,0
GRID*,34,0,4.380722639893E-1,2.500000000000E-1,7.449273615179E-1,0
GRID*,35,0,-4.21757259607E-1,-2.49999999999E-1,6.537255412308E-1,0
GRID*,36,0,4.340098180599E-1,2.500000000000E-1,6.054067854397E-1,0
GRID*,37,0,-2.60976376530E-1,-2.50000000000E-1,1.844054203886E+0,0
GRID*,38,0,-1.86320750756E-1,2.500000000000E-1,5.103236962151E-1,0
GRID*,39,0,-3.70285756555E-1,2.500000000000E-1,1.402631980413E+0,0
GRID*,40,0,1.056024654886E-1,1.175477515088E-2,0.0,0
GRID*,41,0,-3.27782787995E-1,-2.50000000000E-1,6.926172905697E-1,0
GRID*,42,0,-8.13602938545E-2,2.500000000000E-1,5.183519738709E-1,0
GRID*,43,0,2.311511059730E-1,-2.49999999999E-1,1.448711260939E+0,0
GRID*,44,0,-1.54613838838E-1,2.500000000000E-1,5.940484508522E-1,0
GRID*,45,0,1.943505434232E-1,-2.50000000000E-1,5.218858201734E-1,0
GRID*,46,0,2.310618582178E-1,3.534143755074E-2,2.000000000000E+0,0
GRID*,47,0,1.952058999857E-1,-2.50000000000E-1,1.733706509878E-1,0
GRID*,48,0,-1.88904003203E-1,2.500000000000E-1,1.942158582116E-1,0
GRID*,49,0,3.516757486948E-1,1.588435155466E-1,0.0,0
GRID*,50,0,-3.17045191623E-1,1.639976565991E-1,1.999999999999E+0,0
GRID*,51,0,1.924590294815E-1,-2.49999999999E-1,1.783646523071E+0,0
GRID*,52,0,1.927681683867E-1,2.500000000000E-1,1.826841458102E+0,0
GRID*,53,0,5.000000000000E-1,1.727966864922E-1,8.473906528495E-1,0
GRID*,54,0,2.731239237608E-1,1.540135795939E-1,2.000000000000E+0,0
GRID*,55,0,-5.00000000000E-1,1.364349599374E-1,7.914695419911E-1,0
GRID*,56,0,-3.09477171936E-1,-2.50000000000E-1,1.367864373713E+0,0
GRID*,57,0,-4.99999999999E-1,-1.83721177397E-1,8.538724725901E-1,0
GRID*,58,0,-2.34163908783E-1,-2.50000000000E-1,1.385909081565E+0,0
GRID*,59,0,-3.02903142142E-1,-2.50000000000E-1,1.203193268525E+0,0
GRID*,60,0,-3.61625270962E-1,-2.50000000000E-1,1.699712252042E+0,0
GRID*,61,0,-2.97077413464E-1,-2.49999999999E-1,3.445991411713E-1,0
GRID*,62,0,-8.34685784002E-2,2.499999999999E-1,1.548240765983E+0,0
GRID*,63,0,3.221261684892E-1,2.500000000000E-1,1.128750811282E+0,0
GRID*,64,0,7.833743080468E-2,2.500000000000E-1,7.632667160448E-1,0
GRID*,65,0,-7.74895203300E-2,-2.49999999999E-1,1.539011339863E+0,0
GRID*,66,0,5.000000000000E-1,-1.76442363861E-1,8.236595734506E-1,0
GRID*,67,0,-3.39560250691E-1,-2.50000000000E-1,4.590373176123E-1,0
GRID*,68,0,-4.99999999999E-1,7.154423138746E-2,1.662607237557E+0,0
GRID*,69,0,-4.99999999999E-1,-1.80270886543E-1,1.108315944527E+0,0
GRID*,70,0,5.000000000000E-1,1.977563013039E-1,1.092729673681E+0,0
GRID*,71,0,-5.00000000000E-1,-1.15190352084E-1,1.350323966619E+0,0
GRID*,72,0,-2.28728896059E-1,-2.50000000000E-1,1.756029467792E+0,0
GRID*,73,0,2.805834624780E-2,-2.50000000000E-1,1.340596895099E+0,0
GRID*,74,0,-2.85948572707E-1,-2.50000000000E-1,1.510938997155E+0,0
GRID*,75,0,-2.54625363811E-1,2.500000000000E-1,6.075090073524E-1,0
GRID*,76,0,2.809390980952E-1,-2.50000000000E-1,5.804740071516E-1,0
GRID*,77,0,-5.00000000000E-1,-6.20816329116E-2,1.825522008552E+0,0
GRID*,78,0,-4.28968818654E-1,-1.51229690298E-1,0.0,0
GRID*,79,0,1.131649328437E-1,-2.50000000000E-1,1.831762003820E+0,0
GRID*,80,0,-4.20559739150E-1,-2.50000000000E-1,1.084656705351E+0,0
GRID*,81,0,-3.16551726460E-1,-2.50000000000E-1,1.763557915314E+0,0
GRID*,82,0,5.000000000000E-1,5.257698122085E-2,1.017004657684E-1,0
GRID*,83,0,-1.26790470018E-1,-2.50000000000E-1,1.917160269642E+0,0
GRID*,84,0,4.411569867459E-1,-2.50000000000E-1,3.636090719900E-1,0
GRID*,85,0,4.408047812076E-1,-2.50000000000E-1,1.614924709521E+0,0
GRID*,86,0,5.000000000000E-1,-1.86394393040E-1,1.228907747198E+0,0
GRID*,87,0,-1.27760032549E-1,1.020431337291E-2,2.000000000000E+0,0
GRID*,88,0,-1.76956555343E-1,-5.87842221259E-2,2.000000000000E+0,0
GRID*,89,0,4.999999999999E-1,-1.83731113952E-1,6.420556713394E-1,0
GRID*,90,0,4.436460303544E-1,2.500000000000E-1,3.864316029304E-1,0
GRID*,91,0,1.697183798436E-1,2.500000000000E-1,1.291277921367E+0,0
GRID*,92,0,5.000000000000E-1,-1.70474258066E-2,8.721633039160E-1,0
GRID*,93,0,3.435001214769E-1,2.500000000000E-1,2.265345980548E-1,0
GRID*,94,0,-3.83214592505E-1,-2.49999999999E-1,2.921416488936E-1,0
GRID*,95,0,-4.99999999999E-1,1.268098884283E-1,1.272666551952E+0,0
GRID*,96,0,5.000000000000E-1,-1.30109279067E-1,1.253684027640E+0,0
GRID*,97,0,-1.18239280365E-1,-2.50000000000E-1,1.291732515717E+0,0
GRID*,98,0,-1.15964180848E-1,2.500000000000E-1,1.257651177189E+0,0
GRID*,99,0,-4.99999999999E-1,1.706522951471E-1,1.073537818628E+0,0
GRID*,100,0,-5.00000000000E-1,1.888305538027E-1,8.288736986838E-2,0
GRID*,101,0,5.000000000000E-1,1.669274439814E-1,6.364808368183E-1,0
GRID*,102,0,-4.14175609595E-1,-2.50000000000E-1,1.775145024599E+0,0
GRID*,103,0,2.651980261390E-1,2.500000000000E-1,1.639046619599E+0,0
GRID*,104,0,4.001641152507E-2,-2.50000000000E-1,1.609820101561E+0,0
GRID*,105,0,-4.61702655864E-2,-2.50000000000E-1,4.917963103507E-1,0
GRID*,106,0,-4.21565985733E-1,-2.50000000000E-1,1.496281185117E+0,0
GRID*,107,0,-3.55471317661E-1,-2.50000000000E-1,1.546941550703E+0,0
GRID*,108,0,-9.71371367887E-2,-2.50000000000E-1,4.487105870639E-1,0
GRID*,109,0,9.287111356921E-2,2.499999999999E-1,4.729840450813E-1,0
GRID*,110,0,-2.84091270841E-1,2.500000000000E-1,5.153261973479E-1,0
GRID*,111,0,-3.71219596491E-1,1.923105084424E-1,0.0,0
GRID*,112,0,-4.10717800457E-1,1.655461853198E-1,2.000000000000E+0,0
GRID*,113,0,-4.99999999999E-1,-1.37870288416E-1,1.288188049642E+0,0
GRID*,114,0,-4.99999999999E-1,-1.26764523347E-1,1.165895342946E+0,0
GRID*,115,0,4.105632732717E-1,-2.49999999999E-1,1.420998934133E+0,0
GRID*,116,0,2.769510320640E-1,2.499999999999E-1,4.935471112746E-1,0
GRID*,117,0,-3.13035590442E-1,2.500000000000E-1,1.677082553028E+0,0
GRID*,118,0,1.072319329747E-1,1.772191497549E-1,2.000000000000E+0,0
GRID*,119,0,7.066031183006E-2,-1.91357754463E-1,0.0,0
GRID*,120,0,-1.53570675278E-1,1.854026186668E-1,0.0,0
GRID*,121,0,9.320500059131E-2,2.500000000000E-1,1.425063096961E+0,0
GRID*,122,0,4.277093492232E-1,-2.50000000000E-1,4.929264849229E-1,0
GRID*,123,0,-4.42214336304E-1,2.500000000000E-1,4.897442843883E-1,0
