,"[1] INCR 8, LOAD=1.0",1,-0.0328756385,-0.0664314777,1.03000343
,"[1] INCR 8, LOAD=1.0",2,0.0739868656,-0.0237818323,0.45725131
,"[1] INCR 8, LOAD=1.0",3,-0.0453895181,0.0421203747,0.14482668
,"[1] INCR 8, LOAD=1.0",4,0.0171335973,-0.0790264234,0.373590142
,"[1] INCR 8, LOAD=1.0",5,-0.03170228,-0.0707457587,0.374304742
,"[1] INCR 8, LOAD=1.0",6,0.0525478423,0.0438454524,1.11333025
,"[1] INCR 8, LOAD=1.0",7,0.0638686419,-0.0418165885,0.591657698
,"[1] INCR 8, LOAD=1.0",8,-0.0172646586,-0.0667435601,1.13088906
,"[1] INCR 8, LOAD=1.0",9,-0.0786850378,-0.0156015316,0.92082274
,"[1] INCR 8, LOAD=1.0",10,-0.0456991084,0.0269054286,0.0929593146
,"[1] INCR 8, LOAD=1.0",11,0,0,0
,"[1] INCR 8, LOAD=1.0",12,0.0154078845,-0.0594894923,0.126039043
,"[1] INCR 8, LOAD=1.0",13,0.00409771269,0.0709887296,0.99909687
,"[1] INCR 8, LOAD=1.0",14,-0.067579858,-0.0187230445,1.19630277
,"[1] INCR 8, LOAD=1.0",15,0,0,0
,"[1] INCR 8, LOAD=1.0",16,-0.0221876465,0.060438741,0.28214103
,"[1] INCR 8, LOAD=1.0",17,0.039949622,-0.0581650659,1.13750076
,"[1] INCR 8, LOAD=1.0",18,0.0673357472,0.028132692,0.297278821
,"[1] INCR 8, LOAD=1.0",19,0.0414277539,0.0567780808,1.1350106
,"[1] INCR 8, LOAD=1.0",20,0.0673159584,-0.0330987461,0.40299046
,"[1] INCR 8, LOAD=1.0",21,-0.023760289,0.0711149648,0.671682715
,"[1] INCR 8, LOAD=1.0",22,-0.0482147746,0.0620511696,0.901416421
,"[1] INCR 8, LOAD=1.0",23,0.0477302596,-0.0638443008,0.421935529
,"[1] INCR 8, LOAD=1.0",24,0.0314859189,0.0140413558,1.31994164
,"[1] INCR 8, LOAD=1.0",25,-0.0692814589,-0.0241346788,1.08201921
,"[1] INCR 8, LOAD=1.0",26,0.046824269,0.0365923904,1.24587154
,"[1] INCR 8, LOAD=1.0",27,-0.0698686466,0.028781062,0.834212005
,"[1] INCR 8, LOAD=1.0",28,-0.0194992796,0.0713962018,1.14097595
,"[1] INCR 8, LOAD=1.0",29,-0.0224107858,-0.07640443,0.362364918
,"[1] INCR 8, LOAD=1.0",30,0,0,1.38242066
,"[1] INCR 8, LOAD=1.0",31,-0.0558165386,-0.0563906729,0.395088822
,"[1] INCR 8, LOAD=1.0",32,0,0,0
,"[1] INCR 8, LOAD=1.0",33,0,0,0
,"[1] INCR 8, LOAD=1.0",34,0.00747192372,0.0744521767,0.834409654
,"[1] INCR 8, LOAD=1.0",35,-0.01962406,-0.0795728266,0.733640373
,"[1] INCR 8, LOAD=1.0",36,0.0583775975,-0.0167111848,1.25249624
,"[1] INCR 8, LOAD=1.0",37,0,0,0
,"[1] INCR 8, LOAD=1.0",38,-0.0126274042,0.0750172585,0.351472735
,"[1] INCR 8, LOAD=1.0",39,-0.0447278768,0.0616793223,1.14934361
,"[1] INCR 8, LOAD=1.0",40,0,0,0
,"[1] INCR 8, LOAD=1.0",41,-0.0350325815,-0.0374827124,1.27765155
,"[1] INCR 8, LOAD=1.0",42,-0.0301511716,-0.0370344855,0.0824408755
,"[1] INCR 8, LOAD=1.0",43,-0.0790098533,0.00288379705,0.820894659
,"[1] INCR 8, LOAD=1.0",44,0.0723169968,-0.0149429031,0.742677212
,"[1] INCR 8, LOAD=1.0",45,0,0,1.3793757
,"[1] INCR 8, LOAD=1.0",46,-0.0511546209,0.00173835771,0.0859197006
,"[1] INCR 8, LOAD=1.0",47,0,0,1.38574612
,"[1] INCR 8, LOAD=1.0",48,0.0731671602,-0.0131464815,0.328728408
,"[1] INCR 8, LOAD=1.0",49,0,0,1.38806748
,"[1] INCR 8, LOAD=1.0",50,0.0395042412,-0.0688096136,0.540191948
,"[1] INCR 8, LOAD=1.0",51,0.0500997119,-0.0656483099,0.825653672
,"[1] INCR 8, LOAD=1.0",52,0.0779489055,0.00469385739,0.429271311
,"[1] INCR 8, LOAD=1.0",53,-0.0155552709,0.0761369988,0.940508246
,"[1] INCR 8, LOAD=1.0",54,-0.000347308436,-0.0786707252,0.666917443
,"[1] INCR 8, LOAD=1.0",55,0,0,0
,"[1] INCR 8, LOAD=1.0",56,0.00548453303,0.0738186464,0.731008649
,"[1] INCR 8, LOAD=1.0",57,-0.00218736264,0.0806641877,0.620713234
,"[1] INCR 8, LOAD=1.0",58,-0.0413299091,0.0526033938,0.215823904
,"[1] INCR 8, LOAD=1.0",59,0,0,1.37732983
,"[1] INCR 8, LOAD=1.0",60,0,0,0
,"[1] INCR 8, LOAD=1.0",61,0,0,0
,"[1] INCR 8, LOAD=1.0",62,0,0,1.38362408
,"[1] INCR 8, LOAD=1.0",63,-0.0690288842,-0.00775638269,0.204595447
,"[1] INCR 8, LOAD=1.0",64,0.0366479903,0.0524230488,1.23750329
,"[1] INCR 8, LOAD=1.0",65,0.0594673194,-0.0541339815,0.875052214
,"[1] INCR 8, LOAD=1.0",66,0.0530414432,0.0595364012,0.877842069
,"[1] INCR 8, LOAD=1.0",67,0.0219172686,-0.0560736619,0.142980427
,"[1] INCR 8, LOAD=1.0",68,0,0,1.38409436
,"[1] INCR 8, LOAD=1.0",69,-0.0702367127,0.0300041474,1.03013384
,"[1] INCR 8, LOAD=1.0",70,0,0,0
,"[1] INCR 8, LOAD=1.0",71,0.0623310767,-0.0243895315,1.1836561
,"[1] INCR 8, LOAD=1.0",72,0.0601365939,-0.0294956043,1.1037966
,"[1] INCR 8, LOAD=1.0",73,0.0649158731,-0.0338409282,0.261895984
,"[1] INCR 8, LOAD=1.0",74,0.0595038831,-0.0464763194,0.260926396
,"[1] INCR 8, LOAD=1.0",75,0.0610036254,-0.032621894,0.203640446
,"[1] INCR 8, LOAD=1.0",76,-0.0725242496,-0.0154489223,0.806572914
,"[1] INCR 8, LOAD=1.0",77,-0.00737222889,-0.0552169234,1.27356124
,"[1] INCR 8, LOAD=1.0",78,0.0184685737,0.0717192516,1.04559422
,"[1] INCR 8, LOAD=1.0",79,0.0325948186,0.0661678389,1.0830797
